Date,Price,Open,High,Low,Vol,Change
2017-05-26,160.4029999,175.2169952,193.6880035,150.2779999,792457984,-8.050055187536831
2017-05-27,157.7579956,159.8170013,166.9519958,120.4430008,1217059968,-1.648974334425779
2017-05-28,170.5110016,158.8170013,179.9349976,157.6040039,717971008,8.083904686730193
2017-05-29,194.9089966,170.1349945,197.1260071,164.5299988,718828032,14.308751207288672
2017-05-30,231.9109955,195.6130066,233.7100067,189.2929993,1586669952,18.98424369601419
2017-05-31,230.6690063,231.5780029,236.9649963,215.5679932,1271600000,-0.5355456291851413
2017-06-01,222.2389984,230.8860016,236.220993,214.4799957,812924032,-3.6545906340950784
2017-06-02,223.7749939,222.2859955,229.4109955,219.5839996,469532000,0.691145798468451
2017-06-03,224.3760071,223.4640045,225.9730072,219.4190063,427896000,0.268579249864076
2017-06-04,245.3320007,224.1170044,250.4100037,223.9810028,753820032,9.3396766752607
2017-06-05,248.4640045,245.2619934,249.4689941,243.048996,435660000,1.2766389183080484
2017-06-06,264.4660034,248.598999,267.5140076,246.8390045,741553024,6.4403690716495765
2017-06-07,258.0710144,264.2600098,264.6740112,254.0399933,461648992,-2.4180760164956405
2017-06-08,261.6659851,257.9909973,262.2520142,253.9750061,385494016,1.3930160689909599
2017-06-09,281.7369995,261.7489929,282.7609863,261.7489929,557985984,7.6704713424366355
2017-06-10,337.6679993,282.0140076,350.2609863,282.0140076,1611629952,19.852202550343414
2017-06-11,340.6090088,338.7940063,353.0109863,318.17099,1373219968,0.8709766711967992
2017-06-12,401.4899902,341.1640015,414.756012,341.1640015,2882650112,17.87415477191572
2017-06-13,397.5369873,395.6860046,411.178009,370.0570068,1717379968,-0.9845831767887447
2017-06-14,359.053009,397.5889893,399.3240051,342.2149963,1272579968,-9.68060319654187
2017-06-15,361.9330139,358.5069885,364.4389954,300.7000122,2463450112,0.8021113394986346
2017-06-16,370.2269897,361.1820068,373.0549927,341.4169922,1096280064,2.2915775796820803
2017-06-17,379.4140015,369.8829956,379.4140015,364.0020142,904652992,2.481453825785196
2017-06-18,371.4580078,379.5190125,390.5809937,368.8439941,904702976,-2.0969162098779193
2017-06-19,370.0559998,371.8640137,377.1149902,369.7630005,685171968,-0.3774337800128702
2017-06-20,359.0050049,370.3269958,377.9689941,350.9419861,1020390016,-2.9863033989376175
2017-06-21,336.8720093,359.5400085,361.3429871,319.4790039,1420130048,-6.1650938839042375
2017-06-22,336.3710022,337.7330017,342.0270081,330.6220093,925766976,-0.14872327951528375
2017-06-23,341.7390137,336.4849854,348.006012,334.9899902,593206976,1.5958603639704583
2017-06-24,323.6960144,341.625,343.6210022,322.0870056,673585024,-5.279759868400403
2017-06-25,303.2479858,323.4660034,332.7919922,284.6459961,1186880000,-6.317046763118883
2017-06-26,272.6919861,302.9549866,311.4580078,238.6490021,2081810048,-10.07624160120637
2017-06-27,293.0880127,272.6919861,293.0880127,227.1369934,1973869952,7.479510817938184
2017-06-28,327.927002,293.0419922,333.1040039,276.4140015,2056550016,11.886869401124445
2017-06-29,302.8829956,328.3659973,330.7080078,297.3729858,1508579968,-7.637067471497816
2017-06-30,294.9159851,303.1520081,315.1719971,288.4429932,1011800000,-2.6303921368109995
2017-07-01,274.6010132,293.3529968,293.7479858,268.6170044,1089200000,-6.888392941166477
2017-07-02,287.9869995,275.1229858,295.5090027,262.519989,1123330048,4.874703900036459
2017-07-03,282.8980103,288.4140015,291.1040039,281.1759949,851408000,-1.7670899064316958
2017-07-04,273.303009,282.1910095,287.3880005,273.1109924,687691008,-3.3916821436195232
2017-07-05,268.7739868,273.098999,275.125,261.446991,790256000,-1.6571431893748323
2017-07-06,270.5490112,268.8580017,278.4760132,265.5119934,623080000,0.6604152511682004
2017-07-07,245.9909973,270.3500061,273.9429932,244.173996,687251968,-9.077103549953758
2017-07-08,251.6970062,245.8899994,273.4769897,236.5509949,754958016,2.319600701907487
2017-07-09,242.1369934,251.8220062,255.1049957,242.1369934,505118016,-3.7982226901831173
2017-07-10,215.3569946,243.0110016,243.0709991,196.9649963,937219008,-11.059854351028708
2017-07-11,197.404007,211.5249939,220.2910004,183.3919983,1440950016,-8.336384724046475
2017-07-12,230.7740021,197.1519928,230.7740021,189.5890045,1241190016,16.904416281681645
2017-07-13,209.7330017,231.8119965,231.8119965,200.0650024,828489024,-9.117578327077947
2017-07-14,199.6620026,209.529007,211.1009979,187.3739929,749382016,-4.801818988127316
2017-07-15,170.6549988,199.7089996,200.1609955,170.6549988,810451968,-14.528054122602496
2017-07-16,157.3630066,169.5740051,172.0140076,133.7230072,1516889984,-7.7888091725795805
2017-07-17,193.423996,159.9909973,194.753006,158.0440063,1669500032,22.915798432641267
2017-07-18,234.3910065,195.0269928,267.9859924,182.0590057,2709260032,21.179900812306673
2017-07-19,199.7030029,234.9409943,245.651001,191.7449951,2328790016,-14.799204166564305
2017-07-20,227.2649994,205.4219971,233.904007,203.2160034,2224999936,13.801493267380405
2017-07-21,218.3049927,226.0610046,235.1179962,213.0099945,1006129984,-3.9425370046664465
2017-07-22,229.4759979,217.8600006,232.6959991,216.8679962,618259968,5.117155160693665
2017-07-23,225.951004,229.1230011,231.6799927,217.7220001,649614976,-1.5361057070274131
2017-07-24,224.7109985,226.2850037,227.5379944,222.4530029,431691008,-0.5487939765914995
2017-07-25,206.7100067,224.3730011,225.3240051,195.8450012,1095760000,-8.010730191295012
2017-07-26,203.9530029,207.0859985,210.7669983,194.7839966,717692032,-1.333754395355069
2017-07-27,204.3179932,204.8560028,206.4440002,201.2599945,393283008,0.1789580417106862
2017-07-28,193.1230011,204.3249969,204.8970032,192.3040009,562571008,-5.4792003017774205
2017-07-29,205.7890015,193.3410034,208.6790009,179.6470032,824355008,6.558514691598805
2017-07-30,197.9779968,206.7359924,208.5410004,196.1490021,596233984,-3.795637591448253
2017-07-31,203.8710022,197.4049988,203.8710022,193.4109955,569414016,2.9765961345457947
2017-08-01,226.7689972,204.6880035,227.7440033,204.6880035,1585330048,11.231609573163714
2017-08-02,219.9519958,227.0059967,229.5119934,218.1179962,632606016,-3.0061434694213185
2017-08-03,225.3419952,220.1799927,228.2920074,219.8880005,557217024,2.4505344361144488
2017-08-04,223.072998,225.3079987,227.6210022,222.0570068,539782976,-1.0069127141552836
2017-08-05,256.5069885,222.852005,256.5069885,221.9519958,1332999936,14.9879146287351
2017-08-06,261.5669861,256.4190063,271.0490112,252.852005,1482979968,1.9726548697912127
2017-08-07,269.1799927,261.2369995,271.9630127,256.6889954,935726976,2.9105380283311
2017-08-08,296.7690125,269.1000061,298.9070129,266.79599,1502409984,10.249283211307535
2017-08-09,296.0270081,297.6319885,318.7160034,276.6900024,2638579968,-0.25002758669083747
2017-08-10,295.8919983,296.9609985,306.5929871,289.9259949,1076819968,-0.04560725754940709
2017-08-11,308.8640137,294.4949951,309.2090149,294.4949951,953576000,4.384037241469385
2017-08-12,310.6010132,308.7099915,317.5599976,307.8959961,1111650048,0.5623832570171627
2017-08-13,298.0639954,310.3659973,310.8160095,289.3139954,1369369984,-4.036373761577927
2017-08-14,300.0969849,298.0310059,306.8070068,296.4119873,864390976,0.6820647684306014
2017-08-15,289.8179932,299.9519958,300.4089966,279.3269958,1051800000,-3.4252232502186675
2017-08-16,302.2669983,289.8190002,303.4129944,285.3850098,967643008,4.295456249125684
2017-08-17,301.4570007,302.8049927,311.0280151,300.25,909494016,-0.26797420974026265
2017-08-18,295.5899963,301.696991,307.9599915,292.4989929,936160000,-1.946216006387802
2017-08-19,297.4700012,296.1809998,301.6669922,286.1830139,860201984,0.6360177690492463
2017-08-20,301.428009,296.6440125,301.428009,291.5799866,571947008,1.3305569583599297
2017-08-21,321.5910034,300.4760132,347.0490112,297.2340088,2448969984,6.6891575427550976
2017-08-22,314.7850037,321.0549927,327.3609924,297.9129944,1336400000,-2.11635264296699
2017-08-23,317.5190125,315.2659912,324.2099915,314.5390015,811990016,0.8685320990086121
2017-08-24,325.6109924,317.447998,327.9599915,317.0809937,697665024,2.5485024774697607
2017-08-25,331.9150085,326.1090088,336.3980103,325.79599,760329024,1.9360575186773143
2017-08-26,333.8819885,331.9899902,334.9849854,327.9190063,514180992,0.5926155641136077
2017-08-27,347.8930054,334.3569946,347.8930054,334.3569946,633369984,4.196397943760299
2017-08-28,347.7470093,350.0429993,352.0539856,338.4070129,854318976,-0.041965804926757944
2017-08-29,370.6669922,347.9649963,373.7630005,347.7900085,1220029952,6.590993534678247
2017-08-30,378.4849854,369.4729919,388.7479858,361.9710083,1333319936,2.1091689749870524
2017-08-31,383.0419922,378.4410095,386.1390076,376.3540039,706254016,1.2040125700584658
2017-09-01,387.7409973,383.4670105,390.0440063,383.4670105,874222016,1.2267597797858354
2017-09-02,348.9840088,387.8240051,389.3529968,328.0950012,1483600000,-9.995586943315471
2017-09-03,347.4840088,350.2290039,366.4869995,332.2319946,986265984,-0.4298191212708691
2017-09-04,295.17099,347.1329956,347.1329956,279.9389954,1801689984,-15.054798918850276
2017-09-05,312.9880066,297.5669861,318.571991,268.2850037,1551049984,6.0361679174501415
2017-09-06,334.3380127,313.802002,334.6579895,313.4899902,1058830016,6.821349588415826
2017-09-07,329.428009,333.5190125,333.5190125,319.9389954,718624000,-1.4685747696914553
2017-09-08,296.4970093,329.6359863,329.6359863,285.1570129,1098780032,-9.996417669512725
2017-09-09,294.4049988,296.1690063,299.8909912,287.2200012,528620992,-0.7055755823436649
2017-09-10,288.7470093,294.0639954,294.7640076,268.9729919,698326016,-1.9218388013321985
2017-09-11,294.5320129,289.7449951,300.6879883,286.6849976,571307008,2.0034852011192594
2017-09-12,291.4639893,294.6300049,311.1950073,287.2279968,753144000,-1.0416604870186585
2017-09-13,277.1119995,291.1220093,291.1220093,260.6099854,921692032,-4.924103946586566
2017-09-14,213.9080048,276.5870056,280.8399963,213.9080048,1184589952,-22.808104598155452
2017-09-15,250.4640045,215.220993,258.6549988,195.0350037,1935699968,17.089589393430682
2017-09-16,246.5220032,250.8659973,262.5929871,238.2230072,711737024,-1.5738793715565524
2017-09-17,251.7489929,245.848999,256.9960022,235.2400055,427452000,2.1202933742832775
2017-09-18,293.4970093,252.227005,293.4970093,252.227005,1127750016,16.583191026540955
2017-09-19,282.8039856,293.6560059,295.7680054,274.4840088,646908992,-3.6433160683658206
2017-09-20,283.7420044,282.0150146,290.8859863,278.0490112,421404000,0.33168514156896034
2017-09-21,258.5799866,283.2630005,286.6099854,255.0160065,601265984,-8.867921354544428
2017-09-22,264.3099976,258.1140137,270.5400085,256.2179871,430080992,2.215953011423033
2017-09-23,286.1679993,264.598999,286.1679993,261.1199951,450934016,8.269835382118007
2017-09-24,282.4830017,286.2139893,292.947998,278.1319885,571411008,-1.2877042887443624
2017-09-25,292.3320007,282.2179871,293.5150146,281.8760071,483160992,3.4865811184135342
2017-09-26,287.4379883,292.3460083,293.75,287.019989,345800992,-1.6741281790160212
2017-09-27,306.4670105,287.019989,308.0150146,286.8200073,550243968,6.620218264309385
2017-09-28,299.1549988,306.4710083,307.197998,295.4700012,501894016,-2.385904991232335
2017-09-29,291.4670105,299.1199951,299.9240112,279.7730103,541374976,-2.569901332365765
2017-09-30,301.4649963,291.4769897,303.9639893,291.1119995,332439008,3.4302289589648094
2017-10-01,302.3370056,301.5469971,303.1929932,295.0610046,306184992,0.2892572307573005
2017-10-02,297.4750061,302.4819946,302.9200134,294.5820007,339443008,-1.6081390666521922
2017-10-03,292.4630127,297.4830017,300.1109924,288.1329956,321680000,-1.684845212950481
2017-10-04,292.6579895,292.7539978,299.3940125,290.894989,257906000,0.06666716525962624
2017-10-05,295.8630066,292.7730103,298.0409851,288.8399963,253747008,1.0951408179478372
2017-10-06,308.5880127,295.1549988,308.8399963,294.947998,318664000,4.300979107267677
2017-10-07,311.1239929,308.8919983,313.1300049,304.9750061,342204992,0.8218012675902164
2017-10-08,308.6080017,311.0589905,312.5419922,308.0280151,293167008,-0.8086779732248806
2017-10-09,297.3919983,308.6669922,309.3129883,288.1849976,559467008,-3.6343851546996264
2017-10-10,299.8699951,297.6010132,306.1539917,293.1730042,359705984,0.8332425936693255
2017-10-11,303.4559937,301.1809998,304.3900146,299.0960083,264146000,1.1958510883371964
2017-10-12,304.1359863,303.4979858,309.151001,303.2900085,527556992,0.2240827711817328
2017-10-13,338.7569885,304.07901,348.5960083,299.6570129,1304359936,11.383395507116933
2017-10-14,339.6279907,338.8519897,347.9750061,334.697998,516561984,0.257117116271699
2017-10-15,336.5950012,339.5289917,342.7170105,320.427002,635406976,-0.8930328427138035
2017-10-16,333.3840027,336.7109985,349.3450012,332.0419922,692884992,-0.9539649990500276
2017-10-17,317.0820007,333.4840088,333.4840088,311.7869873,509924000,-4.889857302082246
2017-10-18,314.3190002,316.9440002,317.2359924,290.6359863,606113984,-0.8713835833949246
2017-10-19,308.0880127,314.5379944,316.7139893,305.8280029,349830016,-1.9823769788130163
2017-10-20,304.006012,308.04599,311.4379883,303.493988,396672992,-1.3249462918814792
2017-10-21,300.1870117,303.571991,303.9299927,291.7680054,408014016,-1.2562252551768571
2017-10-22,295.4460144,300.5490112,305.5020142,292.8139954,327387008,-1.579347911540574
2017-10-23,286.9500122,295.0960083,295.7479858,277.5750122,482336000,-2.875653007962875
2017-10-24,298.3280029,287.1199951,311.9580078,282.6579895,684281024,3.9651473135570825
2017-10-25,297.9249878,298.4370117,301.848999,290.7179871,325040000,-0.13509127406156063
2017-10-26,296.5270081,298.0220032,301.0660095,295.2229919,270272992,-0.46923882092713143
2017-10-27,297.4230042,296.5079956,299.256012,294.0589905,257168992,0.30216340350954773
2017-10-28,296.2980042,297.9150085,300.3569946,293.5849915,264424000,-0.37824915494549805
2017-10-29,305.0880127,296.381012,313.7550049,296.381012,551752000,2.966610768686362
2017-10-30,307.7510071,304.7820129,310.4960022,304.3519897,331441984,0.8728610398136549
2017-10-31,305.8789978,307.3779907,310.5480042,305.8789978,369583008,-0.6082869777227828
2017-11-01,291.6940002,305.7619934,306.401001,290.5830078,553864000,-4.637453928522051
2017-11-02,287.4289856,290.7250061,293.9070129,281.1719971,904900992,-1.4621536943083213
2017-11-03,305.7109985,288.4970093,308.3129883,287.6929932,646339968,6.360532102159722
2017-11-04,300.4689941,305.4809875,305.4809875,295.802002,416479008,-1.7146927738028506
2017-11-05,296.2630005,300.0369873,301.3710022,295.1170044,337657984,-1.3998095253050291
2017-11-06,298.8919983,296.427002,305.4150085,293.7170105,579358976,0.8873864760577943
2017-11-07,294.6589966,298.5679932,304.8420105,290.7669983,540766016,-1.4162311885483447
2017-11-08,309.0700073,294.2709961,318.7019958,293.1029968,967955968,4.8907417951887355
2017-11-09,320.8840027,308.644989,329.4519958,307.0559998,893249984,3.822433468457742
2017-11-10,299.2529907,320.67099,324.7179871,294.5419922,885985984,-6.741068990037247
2017-11-11,314.6809998,298.5859985,319.4530029,298.1919861,842300992,5.155507072431065
2017-11-12,307.9079895,314.6900024,319.1530151,298.5130005,1613479936,-2.152341674363778
2017-11-13,316.7160034,307.0249939,328.4150085,307.0249939,1041889984,2.8605993349841263
2017-11-14,337.631012,316.7630005,340.177002,316.7630005,1069680000,6.603710698377685
2017-11-15,333.3569946,337.9639893,340.9119873,329.8129883,722665984,-1.2658841303357482
2017-11-16,330.9240112,333.4429932,336.1589966,323.6059875,797254016,-0.7298432129553389
2017-11-17,332.3940125,330.1669922,334.9639893,327.5230103,621732992,0.44421113314487837
2017-11-18,347.6119995,331.980011,349.6159973,327.6870117,649638976,4.578297570868561
2017-11-19,354.3859863,347.401001,371.2909851,344.7399902,1181529984,1.9487206453584927
2017-11-20,366.730011,354.0939941,372.1369934,353.2890015,807027008,3.483214680376867
2017-11-21,360.401001,367.4429932,372.4700012,350.6929932,949912000,-1.7257954926410357
2017-11-22,380.6520081,360.3120117,381.4200134,360.1470032,800819008,5.619020769589911
2017-11-23,410.1659851,381.4389954,425.5480042,376.0880127,1845680000,7.753532457983647
2017-11-24,474.9110107,412.5010071,480.9729919,402.7579956,2292829952,15.785079200123086
2017-11-25,466.276001,475.6759949,485.1919861,461.053009,1422080000,-1.8182374182633354
2017-11-26,471.3299866,465.973999,472.7229919,451.6059875,1197779968,1.083904294701199
2017-11-27,480.355011,471.5310059,493.4049988,468.4849854,1396480000,1.9147995367541082
2017-11-28,472.9020081,480.5180054,482.480011,466.3469849,1346499968,-1.551561392996481
2017-11-29,427.5230103,473.2810059,522.3070068,425.0710144,2675940096,-9.595856440179062
2017-11-30,447.1140137,431.2149963,465.4970093,401.2430115,1903040000,4.582444202536062
2017-12-01,466.5400085,445.2090149,472.6090088,428.3120117,1247879936,4.344751943524239
2017-12-02,463.4490051,466.8510132,476.2390137,456.6530151,943649984,-0.6625376910199043
2017-12-03,465.8529968,463.7049866,482.8139954,451.8519897,990556992,0.518717630968113
2017-12-04,470.20401,466.0539856,474.7770081,453.3120117,1005550016,0.9339884534150356
2017-12-05,463.2810059,470.2940063,473.5580139,457.6600037,1216720000,-1.4723405059858918
2017-12-06,428.5880127,462.6040039,462.7080078,420.2099915,1998259968,-7.488542106880292
2017-12-07,434.4079895,426.368988,441.3970032,414.4110107,2129570048,1.3579420393341257
2017-12-08,456.0310059,434.9890137,466.0620117,422.3670044,2336379904,4.977582577357276
2017-12-09,473.5020142,457.3439941,504.1470032,456.2529907,2003849984,3.831100972075374
2017-12-10,441.7210083,472.7890015,472.7890015,429.5140076,1404179968,-6.711905112736483
2017-12-11,515.1359863,440.3580017,516.9689941,439.1040039,1771440000,16.620214257534105
2017-12-12,651.4310303,522.2860107,657.3179932,504.493988,5179829760,26.458070805526248
2017-12-13,702.7670288,644.9060059,747.992981,597.7979736,4524539904,7.880496339936194
2017-12-14,695.815979,700.5939941,753.1209717,664.9890137,3821580032,-0.9890973132119285
2017-12-15,684.447998,696.3759766,697.132019,621.0609741,2758710016,-1.6337625669846756
2017-12-16,696.2089844,686.1920166,718.3850098,680.7860107,2165690112,1.718317013763837
2017-12-17,719.9749756,696.2369995,735.8250122,696.2369995,2147389952,3.413628914956024
2017-12-18,794.6450195,721.7319946,803.9279785,689.2310181,3249230080,10.3711998931314
2017-12-19,826.822998,793.901001,881.9439697,785.34198,4096549888,4.0493525675460385
2017-12-20,819.0859985,827.5159912,845.0620117,756.0040283,3969939968,-0.9357503986602955
2017-12-21,821.0629883,820.2360229,880.5430298,792.6890259,3569060096,0.2413653515773051
2017-12-22,674.8599854,822.6430054,827.6829834,543.7620239,4977710080,-17.806551383190637
2017-12-23,719.3870239,681.315979,763.8950195,679.7310181,2480339968,6.597966906218056
2017-12-24,694.1480103,721.7689819,721.7689819,614.9219971,2300549888,-3.508405456519381
2017-12-25,765.8339844,698.8699951,782.5209961,698.8699951,2491760128,10.327188587491353
2017-12-26,773.8359985,763.3699951,786.789978,760.9349976,2201159936,1.0448758168219996
2017-12-27,762.84198,774.9699707,789.2529907,738.4130249,2100029952,-1.4207168600725018
2017-12-28,737.0230103,762.2080078,763.3189697,701.1870117,2389149952,-3.3845764099138864
2017-12-29,753.59198,740.3889771,770.1170044,729.6079712,2648969984,2.2480939493674246
2017-12-30,717.257019,753.8150024,753.8150024,685.2310181,3187780096,-4.821569491756006
2017-12-31,756.7329712,712.2119751,760.3480225,710.1190186,2554269952,5.503738709317529
2018-01-01,772.64,755.76,782.53,742.0,2595760128,2.102066304151551
2018-01-02,884.4439697,772.3460083,914.8300171,772.3460083,5783349760,14.470383322116387
2018-01-03,962.7199707,886.0,974.4710083,868.4509888,5093159936,8.850306371193973
2018-01-04,980.9219971,961.7130127,1045.079956,946.0859985,6502859776,1.8906875263806189
2018-01-05,997.7199707,975.75,1075.390015,956.3250122,6683149824,1.7124678261535076
2018-01-06,1041.680054,995.1539917,1060.709961,994.6220093,4662219776,4.406054262816617
2018-01-07,1153.170044,1043.01001,1153.170044,1043.01001,5569880064,10.702901488022555
2018-01-08,1148.530029,1158.26001,1266.930054,1016.049988,8450970112,-0.402370407048136
2018-01-09,1299.73999,1146.0,1320.97998,1145.48999,7965459968,13.1655208990622
2018-01-10,1255.819946,1300.339966,1417.380005,1226.599976,9214950400,-3.379140777225753
2018-01-11,1154.930054,1268.089966,1337.300049,1135.170044,7235899904,-8.03378639759239
2018-01-12,1273.199951,1158.290039,1296.040039,1120.089966,5222300160,10.24043807591486
2018-01-13,1396.420044,1270.469971,1432.880005,1270.469971,5746760192,9.677984428386143
2018-01-14,1366.77002,1397.47998,1400.560059,1286.209961,4841630208,-2.1232883420284177
2018-01-15,1291.920044,1365.209961,1390.589966,1290.599976,4781100032,-5.476413361773913
2018-01-16,1053.689941,1292.630005,1292.630005,875.5449829,8405139968,-18.440003629202916
2018-01-17,1014.25,1061.339966,1090.22998,780.9219971,8545160192,-3.7430309871393286
2018-01-18,1036.280029,1016.440002,1100.310059,967.7589722,5938319872,2.1720511708158696
2018-01-19,1039.099976,1028.819946,1093.219971,1003.710022,4084450048,0.27212210223921396
2018-01-20,1155.150024,1044.949951,1167.109985,1044.949951,3975190016,11.16832361470481
2018-01-21,1049.579956,1155.680054,1155.680054,1021.5,3378089984,-9.139078544485235
2018-01-22,1003.26001,1055.349976,1089.099976,930.7410278,3810099968,-4.413188889060693
2018-01-23,986.2290039,1004.169983,1023.22998,920.539978,3556699904,-1.6975665261490858
2018-01-24,1058.780029,987.4769897,1062.439941,965.8079834,3944039936,7.356407569955881
2018-01-25,1056.030029,1063.219971,1104.660034,1034.73999,4050190080,-0.25973289301625124
2018-01-26,1055.170044,1052.699951,1080.599976,996.7839966,3617690112,-0.08143565773545136
2018-01-27,1107.069946,1055.75,1121.97998,1042.119995,3002870016,4.918629210061254
2018-01-28,1246.01001,1111.780029,1257.77002,1111.780029,5372329984,12.550251635139231
2018-01-29,1182.359985,1246.699951,1256.699951,1169.079956,3715079936,-5.108307677239276
2018-01-30,1071.130005,1184.130005,1184.630005,1058.969971,4107859968,-9.407454701708307
2018-01-31,1118.310059,1071.089966,1128.660034,1034.5,3757560064,4.40469912893533
2018-02-01,1036.790039,1119.369995,1161.349976,984.8189697,5261680128,-7.289572274159428
2018-02-02,915.7849731,1035.77002,1035.77002,757.9799805,6713290240,-11.671125430247308
2018-02-03,964.0189819,919.2109985,991.9429932,847.6900024,3243480064,5.266957879503553
2018-02-04,834.6820068,964.6669922,969.0319824,805.0640259,2997090048,-13.41643448193186
2018-02-05,697.9509888,834.9580078,856.6459961,644.598999,4269530112,-16.381210674972934
2018-02-06,793.1220093,707.7369995,796.4390259,574.4190063,6518269952,13.635774148501344
2018-02-07,757.0679932,790.4279785,851.2000122,723.4329834,3896179968,-4.545834774125201
2018-02-08,817.8070068,755.8430176,845.0859985,755.8430176,3708189952,8.022927153909421
2018-02-09,883.8649902,818.4799805,884.0040283,788.8339844,2495820032,8.077453830883474
2018-02-10,860.414978,882.46698,917.4000244,825.5770264,2930530048,-2.6531215129013908
2018-02-11,814.6599731,859.2880249,859.2880249,788.2219849,2486650112,-5.317783403347498
2018-02-12,868.7069702,817.5079956,875.9370117,817.5079956,2243450112,6.634301289449218
2018-02-13,845.2579956,869.2930298,870.7089844,828.8369751,2081170048,-2.6992962419308597
2018-02-14,923.5609741,844.2789917,926.4290161,844.2789917,2818370048,9.263796250092525
2018-02-15,936.9760132,923.7280273,951.947998,911.1110229,2900100096,1.4525342101070038
2018-02-16,944.210022,934.7860107,950.0050049,917.8480225,2369449984,0.772059124042479
2018-02-17,974.1149902,944.7479858,976.5949707,940.7540283,2525720064,3.167194533336559
2018-02-18,923.9210205,973.348999,982.9329834,915.4450073,2567290112,-5.152776643925206
2018-02-19,943.8649902,921.6680298,957.7769775,921.5540161,2169019904,2.158622788905351
2018-02-20,895.3709717,943.5670166,965.2650146,892.9539795,2545260032,-5.137813035074467
2018-02-21,849.9710083,894.1350098,912.375,830.5629883,2531729920,-5.070519911294557
2018-02-22,812.8449707,849.2620239,875.9260254,802.6680298,2150370048,-4.367918109848789
2018-02-23,864.1890259,811.585022,886.3179932,794.7910156,2334820096,6.316586440312721
2018-02-24,840.5150146,861.5930176,879.5310059,818.5499878,1926579968,-2.739448267738076
2018-02-25,844.8099976,839.4589844,853.1459961,822.3809814,1646960000,0.5109942030058878
2018-02-26,869.3150024,845.2780151,880.3920288,842.3189697,2044480000,2.900652794073899
2018-02-27,878.2650146,870.3649902,896.2589722,867.0969849,2053980032,1.029547652495455
2018-02-28,855.1989746,877.934021,890.1079712,855.1240234,1963980032,-2.626318891969659
2018-03-01,872.2000122,856.0120239,880.302002,851.9199829,1868519936,1.9879628139114258
2018-03-02,856.8530273,871.7639771,876.3779907,852.4219971,1894419968,-1.7595717364517482
2018-03-03,857.2249756,856.7109985,868.4539795,855.2069702,1699369984,0.043408646307985244
2018-03-04,866.6779785,856.1859741,867.9500122,840.2800293,1697939968,1.1027446900253368
2018-03-05,853.684021,866.8460083,869.9199829,853.5200195,1898489984,-1.4992832196439543
2018-03-06,816.9509888,853.8170166,853.8170166,809.9310303,1943069952,-4.302883888698206
2018-03-07,752.8309937,816.2709961,825.6069946,726.5469971,2175419904,-7.848695451630983
2018-03-08,704.5960083,752.5700073,773.7670288,696.1690063,1891640064,-6.407146597795554
2018-03-09,728.9160156,702.1970215,729.1560059,648.1069946,2233019904,3.451624336998105
2018-03-10,686.8900146,730.1599731,748.0310059,682.6950073,1532960000,-5.7655477586682995
2018-03-11,723.3389893,685.3120117,735.8309937,668.1229858,1562680064,5.3063771383
2018-03-12,699.8309937,724.4060059,742.5139771,683.2680054,1764999936,-3.249927896566096
2018-03-13,690.8270264,698.1530151,713.7349854,682.3499756,1425959936,-1.2865916744264405
2018-03-14,614.2910156,691.2189941,702.7839966,594.0999756,1810560000,-11.078896435022278
2018-03-15,611.3040161,614.8389893,620.6160278,579.5050049,1770460032,-0.48625153618476746
2018-03-16,601.6660156,611.7780151,623.1680298,587.8619995,1417350016,-1.5766296713521588
2018-03-17,552.7789917,601.6779785,609.151001,549.0960083,1267810048,-8.125275922597751
2018-03-18,538.6439819,551.6400146,551.6400146,460.0880127,2685499904,-2.5570815845460504
2018-03-19,556.7260132,546.6259766,558.0999756,519.1229858,2046790016,3.356954112105348
2018-03-20,557.1749878,556.7219849,567.0900269,521.2039795,1833680000,0.08064552209792186
2018-03-21,561.7319946,559.0999756,589.6069946,550.5720215,1781270016,0.8178771301262655
2018-03-22,539.7020264,562.1030273,577.565979,523.0889893,1523459968,-3.9217933839939434
2018-03-23,539.6190186,539.8640137,540.4869995,512.1270142,1596349952,-0.015380301710876676
2018-03-24,526.4390259,542.5720215,545.382019,526.0800171,1300009984,-2.442462597814743
2018-03-25,524.2869873,522.7030029,535.8209839,515.6589966,1151170048,-0.4087916157661242
2018-03-26,489.9509888,524.2869873,526.3790283,470.4400024,1638880000,-6.549084629550938
2018-03-27,450.1159973,489.5899963,491.4590149,449.9710083,1617939968,-8.130403328211433
2018-03-28,446.2789917,450.2909851,466.2109985,444.8609924,1514179968,-0.8524481740298295
2018-03-29,385.9679871,448.0750122,450.8129883,385.8129883,1970230016,-13.514193076904357
2018-03-30,394.644989,385.9049988,409.9289856,368.6329956,1878130048,2.248114400677448
2018-03-31,396.4570007,395.0039978,418.4679871,392.9530029,1323920000,0.45914980564973895
2018-04-01,379.6069946,397.2539978,400.5280151,363.8049927,1256930048,-4.250147196353938
2018-04-02,386.4249878,379.6990051,395.17099,377.5929871,1102259968,1.7960662730106547
2018-04-03,416.8930054,387.3120117,418.9679871,383.5320129,1363399936,7.884587840310475
2018-04-04,380.5429993,416.4849854,417.4719849,375.3099976,1287730048,-8.71926504622521
2018-04-05,383.2319946,379.946991,387.7160034,369.8160095,1210680064,0.7066206197319014
2018-04-06,370.2850037,382.7309875,385.1950073,366.9110107,967105984,-3.378368999048076
