Date,Open,High,Low,Close,Adj Close,Volume,Yesterday Price,Tomorrow Price,30 Day Average,7 Day Average,10-day SMA,20-day SMA,50-day SMA,12-day EMA,26-day EMA,50-day EMA
2024-01-02,2352.593506,2429.655762,2349.102783,2403.938721,2403.938721,10994127872,2352.327881,0,2280.798291066667,2336.6857212857144,2312.6519288,2277.9007325000002,2185.65262698,2312.906735297558,2267.747872225088,2181.2835633514
