Date,Open,High,Low,Close,Adj Close,Volume,Yesterday Price,Tomorrow Price,30 Day Average,7 Day Average,10-day SMA,20-day SMA,50-day SMA,12-day EMA,26-day EMA,50-day EMA
2023-01-11,1336.486816,1387.932739,1323.58313,1387.932739,1387.932739,6314904311,1336.58606,1417.938477,1238.2168375333335,1302.5007498571429,1280.3467285,1244.6026794499999,1240.49048584,1286.0947508201637,1259.1863391620138,1261.5828522009313
2023-01-12,1405.35144,1432.28125,1378.422119,1417.938477,1417.938477,12230193038,1387.932739,1451.614868,1241.4631469666667,1326.429303857143,1300.6749145999997,1254.4916321,1245.18526368,1306.3784010016768,1270.9457567796424,1267.7144453303067
2023-01-13,1417.946167,1461.672729,1404.023926,1451.614868,1451.614868,7684148212,1417.938477,1550.706909,1246.2060180666667,1352.4629952857142,1324.3585205,1266.0149475,1250.13789796,1328.7224728475726,1284.3286539070764,1274.926226611471
2023-01-14,1451.428467,1563.739136,1450.988403,1550.706909,1550.706909,15444626014,1451.614868,1552.479492,1255.6844523,1393.3824985714286,1353.7765503,1282.6021911499997,1257.1735180800001,1362.8739245633305,1304.060376506552,1285.7411553325899
2023-01-15,1550.731567,1556.950806,1520.893799,1552.479492,1552.479492,6774614499,1550.706909,1576.833496,1268.4917887333334,1431.2567835714287,1383.9806396,1298.8774475,1264.1051489400002,1392.0440118612796,1322.4617924690297,1296.2014822607237
2023-01-16,1552.519287,1594.039795,1529.573608,1576.833496,1576.833496,8454485431,1552.479492,1567.846069,1281.4479207333336,1467.7274344285713,1414.7260864,1317.079541,1271.7392797999998,1420.4731632672365,1341.304140878731,1307.206659270107
2023-01-17,1577.107422,1594.000977,1553.335938,1567.846069,1567.846069,7599462786,1576.833496,1515.506958,1294.2189493666667,1500.7645785714285,1445.0836547,1335.97254025,1279.69447754,1443.145917995354,1358.0850244432695,1317.4278125928479
2023-01-18,1567.698975,1602.106689,1509.422852,1515.506958,1515.506958,10354880595,1567.846069,1552.556519,1305.8155192000002,1518.9894669999999,1467.8984008,1351.6681213,1285.6665917999999,1454.2783856883764,1369.7459084104348,1325.1956222166577
2023-01-19,1515.249634,1557.970337,1514.380005,1552.556519,1552.556519,6432638856,1515.506958,1659.75415,1316.9772827333331,1538.220615857143,1491.0001587,1369.33430785,1290.8039502000001,1469.3980985055491,1383.287435120773,1334.1117358160045
2023-01-20,1552.373657,1659.885742,1544.917847,1659.75415,1659.75415,8528894754,1552.556519,1627.118164,1331.8490885333333,1567.9547989999999,1523.3169677,1392.48345335,1298.47355468,1498.6836448893107,1403.7664510377526,1346.882026568318
2023-01-21,1659.706055,1674.179321,1626.812988,1627.118164,1627.118164,8859250310,1659.75415,1628.38208,1345.4802897,1578.8706925714284,1547.2355102,1413.79111935,1305.12985106,1518.4428016755705,1420.3110223682895,1357.8716790166193
2023-01-22,1627.365967,1658.023438,1612.085693,1628.38208,1628.38208,7517988734,1627.118164,1628.251099,1359.0877115666667,1589.7139194285714,1568.2798705,1434.4773925499999,1312.8307958799999,1535.3565368024058,1435.723693303972,1368.4799300355755
2023-01-23,1628.550781,1641.21814,1607.903076,1628.251099,1628.251099,8264507375,1628.38208,1556.604248,1372.6577962000001,1597.0592912857142,1585.9434936,1455.15100705,1319.79068602,1549.648007909728,1449.9849826147888,1378.6670347008471
2023-01-24,1627.848267,1639.723877,1551.389771,1556.604248,1556.604248,8180274691,1628.251099,1611.71106,1383.9125366,1595.453316857143,1586.5332275,1470.1548889,1325.72923582,1550.7181986928467,1457.8827059766563,1385.6449646341473
2023-01-25,1556.807495,1632.241699,1530.797852,1611.71106,1611.71106,10598973448,1556.604248,1603.105957,1396.7370931,1609.1967600000003,1592.4563843,1488.21851195,1332.53038084,1560.1017158170243,1469.2773988672743,1394.5103017073181
2023-01-26,1611.080933,1626.198242,1586.598145,1603.105957,1603.105957,8395315241,1611.71106,1598.156494,1409.7475708,1616.4181082857144,1595.0836304,1504.9048584,1339.9437499800001,1566.7177529220974,1479.1906253956245,1402.6905234835017
2023-01-27,1603.080078,1617.000854,1565.244995,1598.156494,1598.156494,8124465373,1603.105957,1572.435059,1423.3532511333333,1607.6184431428571,1598.1146729,1521.5991638,1346.2845532000001,1571.5544823186979,1488.0029119589117,1410.3558556606195
2023-01-28,1598.125366,1604.704102,1565.390137,1572.435059,1572.435059,5803653357,1598.156494,1646.15564,1435.7145752,1599.8065710000003,1603.807483,1535.8529419,1352.4475585799998,1571.6899556542828,1494.2571450730663,1416.7119028503992
2023-01-29,1572.629517,1653.724976,1568.984863,1646.15564,1646.15564,8801292300,1572.435059,1567.326538,1450.6120036,1602.3456509999999,1613.1673950999998,1552.0837769,1360.04298828,1583.1462147843931,1505.5088854380244,1425.7096964641091
2023-01-30,1646.147705,1646.651611,1546.660767,1567.326538,1567.326538,9180418120,1646.15564,1586.5354,1462.9638468666667,1593.6421422857145,1603.9246339000001,1563.6208007999999,1366.11214844,1580.712418356025,1510.0879708129855,1431.2632980929677
2023-01-31,1567.419922,1598.517578,1563.804321,1586.5354,1586.5354,6585191019,1567.326538,1641.792725,1475.8161987333335,1597.9180211428572,1599.8663575,1573.55093385,1372.35047606,1581.6082616858673,1515.750743345357,1437.3524001285377
2023-02-01,1586.488159,1644.727539,1566.8573,1641.792725,1641.792725,8116969489,1586.5354,1643.241577,1490.0540690333335,1602.215401857143,1601.207422,1584.74364625,1378.77534668,1590.8674098880417,1525.0871864308863,1445.369667770556
2023-02-02,1641.365967,1704.45813,1641.322632,1643.241577,1643.241577,10558081069,1641.792725,1664.745605,1504.3361613000002,1607.9490618571429,1602.7064698,1594.3249817,1385.45360352,1598.9249740591122,1533.8393635100797,1453.1293504854361
2023-02-03,1642.904663,1670.696899,1634.223389,1664.745605,1664.745605,8169519805,1643.241577,1667.059204,1517.9434611,1617.4617919999998,1613.5206054999999,1600.0269165000002,1393.42143798,1609.051224973095,1543.5361221389628,1461.4280271330663
2023-02-04,1664.47229,1690.099609,1648.189209,1667.059204,1667.059204,5843302512,1664.745605,1631.645874,1531.8308145999997,1630.979527,1619.0554199,1605.7559021,1403.39743408,1617.9755294387728,1552.6859800545951,1469.4919948533382
2023-02-05,1667.166504,1671.770264,1616.391846,1631.645874,1631.645874,6926696531,1667.059204,1616.24707,1543.9063761333334,1628.9067032857145,1621.9094116,1608.496521,1412.26736084,1620.0786593712694,1558.534861087588,1475.8509705061483
2023-02-06,1631.645264,1653.715454,1611.319092,1616.24707,1616.24707,6919871886,1631.645874,1672.00354,1555.6389322666664,1635.8953507142855,1623.7184692,1610.9165710500001,1420.8979980399997,1619.4891840833818,1562.8098395255445,1481.356699898064
2023-02-07,1616.009644,1673.797852,1614.863037,1672.00354,1672.00354,8030277434,1616.24707,1650.716797,1568.4604003666668,1648.105085,1633.6753173,1618.74140015,1430.98587158,1627.5683157628616,1570.8982617829115,1488.8330465687282
2023-02-08,1671.905273,1688.527222,1635.265015,1650.716797,1650.716797,7806089579,1672.00354,1546.438232,1579.4329956000001,1649.3799524285714,1634.131433,1623.6494140500001,1439.64613526,1631.129620568575,1576.8107458730663,1495.181428938582
2023-02-09,1651.082275,1655.234863,1537.182251,1546.438232,1546.438232,10524969124,1650.716797,1514.869141,1586.4280680000002,1635.5509031428571,1632.0426023999999,1617.98361815,1446.30290038,1618.1001761734096,1574.5609300306169,1497.1914996468731
2023-02-10,1546.596558,1553.325684,1504.834473,1514.869141,1514.869141,8397387897,1546.438232,1539.926758,1590.6592813999998,1614.1399797142858,1624.8759765,1612.371167,1452.23664062,1602.2184784544236,1570.139316028349,1497.8847404842509
2023-02-11,1514.941895,1541.334717,1510.146973,1539.926758,1539.926758,5064007416,1514.869141,1515.033691,1594.7255574333333,1595.9782017142857,1614.6893797999999,1607.9484009,1458.6319873,1592.6351368460507,1567.90134876699,1499.5334470534958
2023-02-12,1539.776001,1545.554199,1501.462036,1515.033691,1515.033691,5319698775,1539.926758,1507.165894,1596.8395181999997,1579.3193184285715,1601.8685912,1602.2875305,1464.5096899199998,1580.6964528697354,1563.985225969435,1500.1412997572804
2023-02-13,1514.916992,1524.731445,1470.023926,1507.165894,1507.165894,9363855114,1515.033691,1556.875122,1595.3881510333335,1563.7362932857143,1586.1106201,1599.8156128,1470.27376708,1569.3840591974683,1559.7763865642917,1500.4167740413086
2023-02-14,1506.992065,1562.034302,1497.194458,1556.875122,1556.875122,9249575045,1507.165894,1673.745972,1595.5346720333332,1547.2893764285714,1575.0922119,1597.0738159,1476.87178222,1567.4596073209348,1559.561478078048,1502.630826902434
2023-02-15,1556.765137,1674.289795,1545.689697,1673.745972,1673.745972,10015035156,1556.875122,1640.067627,1598.7650878999998,1550.5792585714285,1579.3022217,1600.60581665,1486.0908691400002,1583.8113557330985,1568.0195887389332,1509.3412247493973
2023-02-16,1673.867432,1732.801147,1638.145508,1640.067627,1640.067627,12704861676,1673.745972,1694.783325,1601.1724731666666,1563.9548864285716,1581.6842774000002,1602.7013733,1495.0925,1592.4661666972372,1573.3564804619753,1514.4677503278524
2023-02-17,1640.280151,1716.78186,1636.173828,1694.783325,1694.783325,9802443159,1640.067627,1691.819458,1607.1483520666666,1589.6569127142855,1583.9622559,1608.8187866,1504.9562597599997,1608.2072679745854,1582.351061538866,1521.5389493346033
2023-02-18,1694.741821,1705.309082,1683.670166,1691.819458,1691.819458,5491437195,1694.783325,1681.436157,1611.7904500333336,1611.3558698571428,1588.072522,1611.1019775,1514.8079931599998,1621.070681824649,1590.4598316470979,1528.2166163410895
2023-02-19,1691.680176,1718.947632,1673.906616,1681.436157,1681.436157,6959144003,1691.819458,1702.675171,1612.5131836,1635.1276507142854,1601.5723145,1616.80745845,1524.5012915,1630.357678005472,1597.1988187102759,1534.225225778694
2023-02-20,1682.337036,1716.48938,1659.295044,1702.675171,1702.675171,7703604237,1681.436157,1658.036377,1615.0317505,1663.0575474285713,1620.3529174999999,1622.614447,1534.53549804,1641.4834461584762,1605.011881842848,1540.8311059834514
2023-02-21,1702.797852,1714.285645,1642.396729,1658.036377,1658.036377,8721608198,1702.675171,1643.231689,1616.0202270666666,1677.5091552857143,1632.1638794,1623.4266296,1543.40309326,1644.0300509033261,1608.9396222248592,1545.4273911213554
2023-02-22,1658.140991,1663.996826,1604.803345,1643.231689,1643.231689,9189387004,1658.036377,1651.073853,1616.5195800666665,1673.149972,1644.9836791999999,1623.4261351999999,1551.9721508599998,1643.9072259951222,1611.479775319314,1549.2628537832632
2023-02-23,1643.298584,1674.601563,1632.566162,1651.073853,1651.073853,9013236167,1643.231689,1608.373169,1619.6685669,1674.7222900000002,1659.3744751,1622.7425475999999,1559.8630957,1645.0097839958726,1614.412669962328,1553.255441987841
2023-02-24,1650.895142,1661.091309,1583.147827,1608.373169,1608.373169,8909129423,1651.073853,1594.914917,1619.5573038666666,1662.3779820000002,1664.5242798,1619.80824585,1567.0217871,1639.3733816888152,1613.9652995206739,1555.416921478514
2023-02-25,1608.658325,1608.865112,1567.631714,1594.914917,1594.914917,5657686235,1608.373169,1640.817139,1619.2842692000002,1648.5344761428573,1656.6411743,1617.9716979999998,1573.5325048800003,1632.5336178905359,1612.554160074698,1556.9658624793567
2023-02-26,1594.761108,1645.273438,1590.393066,1640.817139,1640.817139,5727967432,1594.914917,1634.326416,1620.7062907,1642.7317592857144,1656.7161254999999,1619.20020145,1581.0634399399999,1633.8080057535306,1614.6477140691647,1560.2541478331075
2023-02-27,1640.763672,1662.575684,1615.387939,1634.326416,1634.326416,7239824677,1640.817139,1605.895142,1622.7693359333337,1632.9676514285713,1650.6704346000001,1617.31634525,1588.0027783199998,1633.8877611760643,1616.1053956936712,1563.1589426631817
2023-02-28,1634.502441,1644.435791,1602.428101,1605.895142,1605.895142,6323676957,1634.326416,1663.433716,1621.4273193333331,1625.5189035714286,1642.078003,1615.0752625,1593.6899023600001,1629.5812043797466,1615.3490806052512,1564.8348720489394
2023-03-01,1606.040405,1663.433716,1601.548584,1663.433716,1663.433716,7701847224,1605.895142,1647.319336,1624.630891933333,1628.4049074285715,1640.2777589000002,1620.9250367,1600.22685548,1634.7892830905548,1618.9109054493067,1568.7014933803537
2023-03-02,1663.549072,1672.051147,1622.599976,1647.319336,1647.319336,7080950926,1663.433716,1569.167603,1626.657023133333,1627.8685478571429,1634.7421754000002,1627.54754645,1605.41458742,1636.7169835381617,1621.0152336382469,1571.7845460321046
2023-03-03,1647.557739,1648.475342,1552.451538,1569.167603,1569.167603,9922240199,1647.319336,1566.92395,1624.2361857333333,1622.267752714286,1625.855298,1629.0095887,1608.43916994,1626.3247711476754,1617.1746684057841,1571.6819208151594
2023-03-04,1569.278076,1575.637207,1551.736816,1566.92395,1566.92395,4389045367,1569.167603,1564.46875,1621.6922648333334,1618.2690431428575,1618.2245241,1631.60410165,1610.7453515799998,1617.1861832788022,1613.4523929683187,1571.495333724369
2023-03-05,1567.179321,1584.208862,1559.954102,1564.46875,1564.46875,5020886238,1566.92395,1567.398682,1618.349703,1607.3621304285716,1609.5640138,1634.4692444500001,1611.0205883999997,1609.0758089282172,1609.8239749706656,1571.2197814214526
2023-03-06,1564.383179,1579.456299,1557.363525,1567.398682,1567.398682,5245153345,1564.46875,1561.933105,1615.0276856000003,1597.8010255714287,1605.4665651,1634.99542245,1611.3189722000002,1602.663943246953,1606.6813606765422,1571.0699343853173
2023-03-07,1567.424683,1579.162231,1543.127563,1561.933105,1561.933105,6854058349,1567.398682,1534.088257,1612.7039266333334,1591.5207345714284,1602.1683839000002,1629.4047791,1611.0209643800001,1596.3976604397294,1603.3666750708724,1570.711627350599
2023-03-08,1561.977905,1568.175293,1534.088257,1534.088257,1534.088257,7130327525,1561.933105,1438.660767,1609.9652995333336,1573.042811857143,1591.4954957000002,1624.1058106,1610.3458081400001,1586.8115983720788,1598.234940398956,1569.2754167486148
2023-03-09,1534.031616,1544.108398,1423.264771,1438.660767,1438.660767,9457897583,1534.088257,1429.158081,1602.1872071,1543.2344448571428,1571.9289308000002,1611.2996827000002,1608.80888432,1564.0191627763743,1586.4146312582927,1564.1532736212182
2023-03-10,1438.760132,1438.760132,1378.525391,1429.158081,1429.158081,12665194936,1438.660767,1482.616699,1594.8019165666667,1523.2330845714284,1554.2552246999999,1598.16661385,1606.34091556,1543.2713040415474,1574.7659979058267,1558.8593444988176
2023-03-11,1429.10083,1484.136963,1428.723145,1482.616699,1482.616699,14917080154,1429.158081,1590.292969,1592.6745321333333,1511.1891915714284,1536.173523,1588.22564095,1602.7981665400002,1533.9398263428477,1567.9401239128024,1555.8694368321974
2023-03-12,1482.431885,1607.152588,1461.610962,1590.292969,1590.292969,11480965122,1482.616699,1680.30896,1595.1886597333335,1514.8783657142856,1530.4708863,1582.6065308500001,1602.06166264,1542.6095405977944,1569.5958902155578,1557.2193792701505
2023-03-13,1590.831177,1699.911743,1572.074707,1680.30896,1680.30896,15711468959,1590.292969,1703.50708,1599.8680664666667,1531.0084054285715,1541.585022,1583.72016,1603.10020024,1563.7940666596724,1577.7968583477386,1562.0464216517132
2023-03-14,1680.295288,1779.917847,1665.902344,1703.50708,1703.50708,16159781303,1680.30896,1656.180542,1606.150512766667,1551.233259,1555.243335,1586.73392955,1604.6053198599998,1585.2883764043381,1587.1087266182765,1567.5938984496854
2023-03-15,1705.189941,1721.079224,1616.630371,1656.180542,1656.180542,12715339905,1703.50708,1677.215454,1611.1176677,1568.6750140000001,1564.4145142,1586.9892640000003,1606.5968457400002,1596.1948634190553,1592.2251573872932,1571.0678844712663
2023-03-16,1656.332031,1693.139282,1639.261719,1677.215454,1677.215454,9364980166,1656.180542,1792.485107,1615.1290121,1602.754255,1575.3961914000001,1590.4313782499999,1607.9069336200002,1608.6595696622776,1598.5207349141604,1575.230534256707
2023-03-17,1677.296753,1799.343994,1667.131836,1792.485107,1792.485107,12467445117,1677.215454,1761.659668,1619.086983266667,1654.6581158571428,1598.4513916,1600.3098877500001,1611.69451662,1636.9404215603886,1612.888466179778,1583.7503214231106
2023-03-18,1793.592407,1840.357544,1751.262817,1761.659668,1761.659668,10317822213,1792.485107,1785.576538,1623.1400513,1694.521397142857,1621.2085327,1606.3520142,1614.9645801,1656.1279979357134,1623.9085552034983,1590.727158543773
2023-03-19,1762.963257,1843.844116,1762.963257,1785.576538,1785.576538,9170565472,1761.659668,1735.321289,1626.1664917333335,1722.419049857143,1655.9001098,1613.9145203,1619.22740968,1676.0431579456038,1635.8839613365724,1598.3683106793112
2023-03-20,1785.41626,1807.72522,1728.10376,1735.321289,1735.321289,10978325507,1785.576538,1806.760742,1627.6165527666667,1730.277954,1686.5164306,1620.38582765,1621.0107226599998,1685.162870415511,1643.249689311641,1603.739015711495
2023-03-21,1735.61792,1836.288574,1725.007324,1806.760742,1806.760742,10758627746,1735.321289,1737.717041,1631.7940389333335,1745.0284771428574,1718.9308348999998,1627.55217895,1625.7994067400002,1703.8702352746632,1655.3616191404083,1611.7006520365344
2023-03-22,1804.957031,1821.458252,1717.765137,1737.717041,1737.717041,12484103560,1806.760742,1816.405151,1632.9621012666664,1756.6765484285716,1733.6732421000002,1632.0720642,1628.82303956,1709.0774361554843,1661.4620207596374,1616.6424712115722
2023-03-23,1737.140869,1853.888062,1732.524658,1816.405151,1816.405151,11012966854,1737.717041,1752.0448,1638.2410604000002,1776.5607908571426,1747.2828612,1644.4339415999998,1632.31528808,1725.5893922854098,1672.939289666331,1624.4763017915107
2023-03-24,1815.819824,1819.935303,1730.349487,1752.0448,1752.0448,10913669383,1816.405151,1743.764771,1641.8681641,1770.783604142857,1752.1366332000002,1653.6899841,1634.4913525400002,1729.6594550107313,1678.7989570984546,1629.478987995765
2023-03-25,1751.469482,1762.674561,1716.651978,1743.764771,1743.764771,6614309912,1752.0448,1775.676758,1644.9578613666667,1768.2271902857142,1760.8950561000001,1662.65478515,1636.0717358600002,1731.829503624465,1683.61123960968,1633.9607834076958
2023-03-26,1743.842163,1797.880249,1741.182861,1775.676758,1775.676758,6990313307,1743.764771,1715.460815,1650.5346476666668,1766.812936,1770.7411865,1673.06868895,1638.2440869399998,1738.575235066855,1690.4309076385925,1639.518272607394
2023-03-27,1775.481323,1781.379272,1690.516602,1715.460815,1715.460815,8585750760,1775.676758,1772.785645,1654.5528442666666,1763.9757254285712,1763.0387573,1680.7450744500002,1639.9203857600003,1735.019170441185,1692.2849748505487,1642.4964115247512
2023-03-28,1715.327393,1791.110962,1702.564697,1772.785645,1772.785645,8346890042,1715.460815,1793.001831,1658.9517944666666,1759.122140142857,1764.151355,1692.6799438500002,1643.05115726,1740.8293972963872,1698.2479874542119,1647.605793229663
2023-03-29,1772.899902,1825.600952,1772.899902,1793.001831,1793.001831,9136176952,1772.785645,1792.737183,1664.2409749666665,1767.0199672857143,1764.8938843,1710.3969970499998,1645.47112308,1748.8559255584814,1705.2667906798256,1653.3075986324213
2023-03-30,1793.345947,1827.280273,1766.248901,1792.737183,1792.737183,9724496987,1793.001831,1822.022095,1670.4690430000003,1763.638829,1770.6354737000001,1728.57595215,1648.3115308,1755.6068882417921,1711.7460789998386,1658.7754254703657
2023-03-31,1793.620117,1844.677368,1783.142212,1822.022095,1822.022095,9149379763,1792.737183,1813.860596,1675.7553223,1773.6355854285716,1772.161609,1745.54622195,1653.82320806,1765.8246123584395,1719.9146727776283,1665.1772556479984
2023-04-01,1821.704346,1840.173096,1811.11853,1813.860596,1813.860596,5556443606,1822.022095,1795.70813,1681.3066976333334,1783.6492747142859,1779.7759644999999,1756.7246033,1659.80303716,1773.2147636879104,1726.8736300533594,1671.0079748774888
2023-04-02,1821.192139,1824.328857,1774.872437,1795.70813,1795.70813,6199721188,1813.860596,1810.297119,1688.8580485333334,1786.5108992857142,1777.7062624000002,1762.4945618000002,1664.9186645999998,1776.6752815820782,1731.9724819012586,1675.898177039156
2023-04-03,1794.922485,1839.157837,1765.518921,1810.297119,1810.297119,9643826401,1795.70813,1871.005127,1696.9704874999998,1800.0589427142859,1783.5314943,1767.83406375,1670.82393316,1781.8478719540662,1737.7743068715358,1681.1687237827184
2023-04-04,1810.14209,1886.594604,1802.955444,1871.005127,1871.005127,10398322335,1810.297119,1909.114014,1707.1883667333334,1814.0902972857143,1796.2555299,1778.5752929999999,1678.1007178200002,1795.5643727303636,1747.643256510681,1688.6132886147689
2023-04-05,1870.965088,1937.497559,1865.941895,1909.114014,1909.114014,10319231689,1871.005127,1872.922607,1718.5788777999999,1830.6777519999998,1809.5992555,1790.1702209999999,1685.14549566,1813.0335483103077,1759.6040533617418,1697.2603758847779
2023-04-06,1909.143555,1909.271729,1857.085083,1872.922607,1872.922607,8263191830,1909.114014,1865.636108,1728.9451945333335,1842.1328125714285,1825.3454347,1794.192096,1689.12902836,1822.2472496471833,1767.998020297909,1704.149090830473
2023-04-07,1872.734131,1882.299194,1845.993896,1865.636108,1865.636108,8356130492,1872.922607,1849.498169,1739.9967895666666,1848.3633858571427,1834.6304810000001,1799.3909179999998,1693.6403979800002,1828.9224586245396,1775.2304712388047,1710.4819150331994
2023-04-08,1864.679077,1879.107788,1848.875488,1849.498169,1849.498169,5016362733,1865.636108,1859.387817,1753.6913696333331,1853.4544677142856,1840.2801147999999,1802.5869995500002,1696.7346948600002,1832.0879525284568,1780.7317821840784,1715.933532835819
2023-04-09,1849.672241,1873.057373,1828.700073,1859.387817,1859.387817,6361497715,1849.498169,1911.20752,1768.0323608333333,1862.5515658571428,1846.9451782,1808.79032595,1700.0860620400001,1836.287931677925,1786.5581551334058,1721.559191038336
2023-04-10,1859.741211,1917.300171,1848.164185,1911.20752,1911.20752,8380134275,1859.387817,1892.189697,1782.3187215333332,1876.9673374285715,1855.8637207,1814.0126648500002,1704.6814893,1847.8140221890133,1795.79144141982,1728.9963804093818
2023-04-11,1911.375854,1936.728271,1886.53418,1892.189697,1892.189697,8877222956,1911.20752,1920.682129,1792.3819458,1879.9937045714285,1863.6966307999999,1821.73629765,1708.4717798200002,1854.6410490830112,1802.9320529442778,1735.3961183148963
2023-04-12,1891.949707,1929.881226,1860.036865,1920.682129,1920.682129,11010714187,1892.189697,2012.634644,1800.3943847666667,1881.6462924285715,1876.1940307,1826.9501465499998,1713.7246948599998,1864.8012152240865,1811.6542808002573,1742.6622363809788
2023-04-13,1917.698364,2022.150146,1901.860352,2012.634644,2012.634644,12546950499,1920.682129,2101.635498,1810.6986368999999,1901.605154857143,1896.4277832,1839.9796387500003,1721.1127539600002,1887.5448196511502,1826.5417151113493,1753.2493896209405
2023-04-14,2013.930664,2126.31665,2011.503296,2101.635498,2101.635498,16298099411,2012.634644,2092.466797,1825.5471354333333,1935.3193534285715,1919.4908203,1857.8731751,1730.12398686,1920.481847089435,1846.9190323623604,1766.9115899495312
2023-04-15,2101.616455,2111.075439,2076.510742,2092.466797,2092.466797,8036468153,2101.635498,2120.005859,1839.3888468666667,1970.0291574285714,1937.8260985999998,1873.71267705,1739.8058594200002,1946.9410701525987,1865.1077556688522,1779.6784608142555
2023-04-16,2092.281006,2137.445068,2076.832031,2120.005859,2120.005859,7898126856,2092.466797,2076.24292,1850.3062052666667,2007.2603062857143,1962.5344238000002,1893.9399292499998,1750.3076782599999,1973.5664222829682,1883.9890966563446,1793.0246332921279
2023-04-17,2120.001221,2120.113525,2063.038574,2076.24292,2076.24292,9648882546,2120.005859,2104.537354,1860.7923136666666,2030.836792,1983.5951049999999,1909.1127929999998,1759.01619388,1989.362806547127,1898.2301206077266,1804.1312327708679
2023-04-18,2075.855225,2121.531494,2057.653809,2104.537354,2104.537354,9134015143,2076.24292,1936.403442,1871.4243408666666,2061.172171571429,2009.0990235000002,1924.6895691500001,1768.42041264,2007.081967693723,1913.512137896043,1815.9118649759318
2023-04-19,2103.946289,2104.857178,1928.582886,1936.403442,1936.403442,13779745451,2104.537354,1943.097656,1878.1270792999999,2063.4180734285715,2016.800586,1931.8728821,1775.03057864,1996.2083483562274,1915.2077900518918,1820.6370248592289
2023-04-20,1936.417969,1979.573364,1918.132813,1943.097656,1943.097656,11324135406,1936.403442,1849.999878,1882.6716431,2053.484218,2019.9895996000002,1937.9266601499999,1780.62385744,1988.0374726091154,1917.273706048048,1825.439402551024
2023-04-21,1943.409912,1955.64917,1827.78894,1849.999878,1849.999878,12044274581,1943.097656,1874.228638,1886.4144043333333,2017.5362722857142,2015.7706177,1939.73362425,1784.67746828,1966.8009195923282,1912.2904595259704,1826.4025584509839
2023-04-22,1849.286499,1886.781616,1845.849243,1874.228638,1874.228638,6970642726,1849.999878,1862.062012,1888.3418539,1986.3593924285717,2011.1252686,1943.65964965,1790.7786889800002,1952.5590301165853,1909.4710653388615,1828.278090982318
2023-04-23,1874.171509,1882.229736,1838.992432,1862.062012,1862.062012,6607451862,1874.228638,1842.757446,1892.0090943,1949.5102714285715,1996.0680054,1946.2478942999999,1796.6814502200002,1938.636411944803,1905.9592836100571,1829.6029506300702
2023-04-24,1862.085327,1888.193726,1811.792114,1842.757446,1842.757446,8438191338,1862.062012,1866.753662,1895.3088501333332,1916.1552037142858,1970.1802002000004,1944.8355102500002,1802.24722414,1923.8858017994487,1901.2776660093123,1830.118813193597
