,Time,prices,MCap,Volume,Open,High,Low,Close
73,1524873600000,650.479,0.0,654314.0,,,,
74,1524960000000,696.141,0.0,902445.0,,,,
75,1525046400000,692.991,0.0,511170.0,,,,
76,1525132800000,668.79,0.0,201838.0,,,,
77,1525219200000,659.305,0.0,299669.0,,,,
78,1525305600000,702.752,0.0,479683.0,,,,
79,1525392000000,757.047,0.0,988444.0,,,,
80,1525478400000,793.45,0.0,453015.0,,,,
81,1525564800000,833.401,0.0,810363.0,,,,
82,1525651200000,799.86,0.0,1287660.0,,,,
83,1525737600000,754.335,0.0,612348.0,,,,
84,1525824000000,761.23,0.0,430838.0,,,,
85,1525910400000,731.618,0.0,303515.0,,,,
86,1525996800000,725.085,0.0,364104.0,,,,
87,1526083200000,680.12,0.0,659781.0,,,,
88,1526169600000,676.11,0.0,546841.0,,,,
89,1526256000000,711.609,0.0,1777470.0,,,,
90,1526342400000,736.46,0.0,410653.0,,,,
91,1526428800000,707.924,0.0,2788670.0,,,,
92,1526515200000,691.839,0.0,52056.2,,,,
93,1526601600000,660.334,0.0,917668.0,,,,
94,1526688000000,691.9,0.0,2174740.0,,,,
95,1526774400000,695.311,0.0,90420.9,,,,
96,1526860800000,722.173,0.0,660474.0,,,,
97,1526947200000,699.084,0.0,407597.0,,,,
98,1527033600000,656.189,0.0,400862.0,,,,
99,1527120000000,560.754,0.0,1629770.0,,,,
100,1527206400000,610.932,0.0,684093.0,,,,
101,1527292800000,574.009,0.0,291580.0,,,,
102,1527379200000,547.139,0.0,164279.0,,,,
103,1527465600000,568.598,0.0,63932.6,,,,
104,1527552000000,510.318,0.0,454842.0,,,,
105,1527638400000,561.59,0.0,438199.0,,,,
106,1527724800000,549.633,0.0,277154.0,,,,
107,1527811200000,572.019,0.0,44153.9,,,,
108,1527897600000,565.161,0.0,19754.6,,,,
109,1527984000000,589.296,0.0,143839.0,,,,
110,1528070400000,600.79,0.0,65189.4,,,,
111,1528156800000,583.4934234492238,0.0,36703.042786645914,,,,
112,1528243200000,580.437,0.0,78997.4,,,,
113,1528329600000,604.414,0.0,580189.0,,,,
114,1528416000000,583.819,0.0,82101.2,,,,
115,1528502400000,592.231,0.0,68696.1,,,,
116,1528588800000,599.681,0.0,377922.0,,,,
117,1528675200000,511.06,0.0,661986.0,,,,
118,1528761600000,524.687,0.0,55469.1,,,,
119,1528848000000,476.291,0.0,107919.0,,,,
120,1528934400000,470.838,0.0,451394.0,,,,
121,1529020800000,515.184,0.0,644787.0,,,,
122,1529107200000,486.608,0.0,253288.0,,,,
123,1529193600000,484.923,0.0,363548.0,,,,
124,1529280000000,484.109,0.0,128650.0,,,,
125,1529366400000,517.434,0.0,0.0517434,,,,
126,1529452800000,531.278,0.0,237188.0,,,,
127,1529539200000,531.656,0.0,303151.0,,,,
128,1529625600000,533.868,0.0,125919.0,,,,
129,1529712000000,467.646,0.0,136545.0,,,,
130,1529798400000,479.428,0.0,14152.0,,,,
131,1529884800000,452.95,0.0,160833.0,,,,
132,1529971200000,454.511,0.0,42064.6,,,,
133,1530057600000,430.316,0.0,80445.3,,,,
134,1530144000000,444.465,0.0,137859.0,,,,
135,1530230400000,422.124,0.0,307130.0,,,,
136,1530316800000,436.526,0.0,198233.0,,,,
137,1530403200000,453.491,0.0,222206.0,,,,
138,1530489600000,451.937,0.0,103241.0,,,,
139,1530576000000,476.063,0.0,169324.0,,,,
140,1530662400000,496.589,0.0,172662.0,,,,
141,1530748800000,467.824,0.0,74337.4,,,,
142,1530835200000,501.096,0.0,24649.0,,,,
143,1530921600000,456.746,0.0,14230.0,,,,
144,1531008000000,522.642,0.0,110899.0,,,,
145,1531094400000,491.998,0.0,68610.5,,,,
146,1531180800000,512.93,0.0,193613.0,,,,
147,1531267200000,429.885,0.0,199710.0,,,,
148,1531353600000,437.707,0.0,94606.3,,,,
149,1531440000000,425.146,0.0,65845.2,,,,
150,1531526400000,439.58,0.0,119945.0,,,,
151,1531612800000,417.478,0.0,405434.0,,,,
152,1531699200000,445.573,0.0,664508.0,,,,
153,1531785600000,474.67,0.0,387292.0,,,,
154,1531872000000,503.248,0.0,1233160.0,,,,
155,1531958400000,462.942,0.0,302477.0,,,,
156,1532044800000,462.453,0.0,593442.0,,,,
157,1532131200000,446.223,0.0,538226.0,,,,
158,1532217600000,457.892,0.0,518707.0,,,,
159,1532304000000,457.597,0.0,446488.0,,,,
160,1532390400000,442.75,0.0,1614350.0,,,,
161,1532476800000,478.306,0.0,863256.0,,,,
162,1532563200000,478.29,0.0,457635.0,,,,
163,1532649600000,454.82,0.0,156397.0,,,,
164,1532736000000,459.65,0.0,208372.0,,,,
165,1532822400000,462.797,0.0,199349.0,,,,
166,1532908800000,464.052,0.0,29587.1,,,,
167,1532995200000,458.62113854,0.0,177423.634293,,,,
168,1533081600000,425.359338432,0.0,93968.5181884,,,,
169,1533168000000,417.905698105,0.0,141307.871633,,,,
170,1533254400000,405.288682165,0.0,36322.3723797,,,,
171,1533340800000,421.763242907,0.0,278975.53546,,,,
172,1533427200000,406.690793778,0.0,200148.805488,,,,
173,1533513600000,415.631936604,0.0,70853.7598447,,,,
174,1533600000000,398.871103825,0.0,16372.6785019,,,,
175,1533686400000,404.135923565,0.0,34181.7508255,,,,
176,1534118400000,404.135923565,0.0,34181.7508255,,,,
177,1534204800000,404.135923565,0.0,34181.7508255,,,,
178,1534291200000,404.135923565,0.0,34181.7508255,,,,
179,1534377600000,404.135923565,0.0,34181.7508255,,,,
180,1534464000000,404.135923565,0.0,34181.7508255,,,,
181,1534550400000,404.135923565,0.0,0.0,,,,
182,1534636800000,404.135923565,0.0,0.0,,,,
183,1534723200000,404.135923565,0.0,0.0,,,,
184,1534809600000,404.135923565,0.0,0.0,,,,
185,1534896000000,404.135923565,0.0,0.0,,,,
186,1534982400000,277.21639374543975,0.0,2991.164888513295,,,,
187,1535068800000,272.8545237874337,0.0,0.0,,,,
188,1535155200000,278.9708722431453,0.0,418.456308364718,,,,
189,1535241600000,274.91957835229005,0.0,5396.671323055453,,,,
190,1535328000000,272.54042586811113,0.0,0.0,,,,
191,1535414400000,274.288238799948,0.0,0.0,,,,
192,1535500800000,286.3858267000526,0.0,0.0,,,,
193,1535587200000,286.3858267000526,0.0,0.0,,,,
194,1535673600000,286.3858267000526,0.0,0.0,,,,
195,1535760000000,286.3858267000526,0.0,0.0,,,,
196,1535846400000,1028.3641937645732,0.0,2210.983016593832,,,,
197,1535932800000,1027.5613521673401,0.0,9659.076710372996,,,,
198,1536019200000,1022.6465216172573,0.0,9612.877303202218,,,,
199,1536105600000,784.5545424436409,0.0,22744.23618544115,,,,
200,1536192000000,712.5311625817759,0.0,8543.248639355494,,,,
201,1536278400000,679.3612083984241,0.0,8145.5408886971045,,,,
202,1536364800000,669.0281458596864,0.0,8021.647468857641,,,,
203,1536451200000,646.4138814161255,0.0,7750.502438179345,,,,
204,1536537600000,654.3462717165768,0.0,7845.6117978817565,,,,
205,1536624000000,658.7256527681859,0.0,7898.120576690549,,,,
206,1536710400000,656.4503607931044,0.0,7870.839825909323,,,,
207,1536796800000,662.2916971290191,0.0,7940.877448576939,,,,
208,1536883200000,666.7919786098852,0.0,8353.737881428631,,,,
209,1536969600000,361.05784147448105,0.0,104545.78696085344,,,,
210,1537056000000,362.29305482965754,0.0,105279.23190029942,,,,
211,1537142400000,348.95323056807626,0.0,114547.0436913204,,,,
212,1537228800000,347.78560673678953,0.0,100558.73033187533,,,,
213,1537315200000,350.8684913883858,0.0,103469.35788614726,,,,
214,1537401600000,354.81657741799825,0.0,102591.66519464001,,,,
215,1537488000000,357.74567111474505,0.0,106830.99909556688,,,,
216,1537574400000,373.9294399224564,0.0,0.0,,,,
217,1537660800000,243.9379230580849,0.0,21221.94948067447,,,,
218,1537747200000,245.38969104935703,0.0,18192.509109630948,,,,
219,1537833600000,228.3845475865886,0.0,17440.18820857216,,,,
220,1537920000000,333.84015136765805,0.0,124510.65480411168,,,,
221,1538006400000,234.63116569692855,0.0,57573.02417997479,,,,
222,1538092800000,260.67523702910756,0.0,54140.1191854746,,,,
223,1538179200000,250.92560378709743,0.0,67866.92017285065,,,,
224,1538265600000,259.8163604681283,0.0,57355.05505665428,,,,
225,1538352000000,275.79502188304616,0.0,37386.77316646573,,,,
226,1538438400000,274.88969374357663,0.0,37264.046883879244,,,,
227,1538524800000,267.55442223887366,0.0,41146.40826750822,,,,
228,1538611200000,237.37843386184596,0.0,40402.538225673125,,,,
229,1538697600000,257.53639654068957,0.0,20939.247252930585,,,,
230,1538784000000,260.827388886158,0.0,20169.7819825666,,,,
231,1538870400000,256.2218111281674,0.0,22227.978670202945,,,,
232,1538956800000,224.9191354765673,0.0,8584.12201746165,,,,
233,1539043200000,228.60304545846304,0.0,92216.65336384471,,,,
234,1539129600000,228.3797822889137,0.0,25730.78711854247,,,,
235,1539216000000,226.03138889718085,0.0,28111.596470466677,,,,
236,1539302400000,188.60437703989717,0.0,601018.7325474572,,,,
237,1539388800000,196.1155450192231,0.0,122877.64425467659,,,,
238,1539475200000,200.11165177759045,0.0,1188531.8321642308,,,,
239,1539561600000,197.3736744297833,0.0,109319.0029580982,,,,
240,1539648000000,210.76869407188133,0.0,663497.6722602064,,,,
241,1539734400000,209.5251181037856,0.0,109724.45291972828,,,,
242,1539820800000,209.2975238742604,0.0,69789.47793359304,,,,
243,1539907200000,204.19511865028738,0.0,10269.602482000315,,,,
244,1539993600000,203.652158859356,0.0,8019.663891623149,,,,
245,1540080000000,204.62690286098194,0.0,117404.19297812879,,,,
246,1540166400000,205.66758214992197,0.0,13427.105136089976,,,,
247,1540252800000,205.37896794513836,0.0,58613.86326046878,,,,
248,1540339200000,204.34233592864263,0.0,18341.226288675018,,,,
249,1540425600000,209.55809867469245,0.0,62675.02019972318,,,,
250,1540512000000,206.47551299568286,0.0,10547.386343939126,,,,
251,1540598400000,206.32256792821255,0.0,17799.407544368674,,,,
252,1540684800000,205.98400569128836,0.0,8300.9474593215,,,,
253,1540771200000,202.9197821080585,0.0,10047.863150319381,,,,
254,1540857600000,197.7467204187676,0.0,586240.3515690381,,,,
255,1540944000000,197.45347973251293,0.0,433594.4295678978,,,,
256,1541030400000,198.3180084654674,0.0,364912.901036503,,,,
257,1541116800000,200.64514105811654,0.0,565004.0440733748,,,,
258,1541203200000,143.43665564398583,0.0,327415.68200574425,,,,
259,1541289600000,239.88589023438666,0.0,549546.2848728586,,,,
260,1541376000000,209.67894775913723,0.0,500823.8370501706,,,,
261,1541462400000,209.98311881167086,0.0,336190.1891833709,,,,
262,1541548800000,221.79055909698525,0.0,464459.61146553804,,,,
263,1541635200000,217.9783753741204,0.0,368600.84975019266,,,,
264,1541721600000,215.42923648347426,0.0,2591.213041483756,,,,
265,1541808000000,210.915477913675,0.0,5248.288330125459,,,,
266,1541894400000,216.34436983759068,0.0,57300.96979518427,,,,
267,1541980800000,211.06173540570214,0.0,271.8329780595063,,,,
268,1542067200000,213.80123913133946,0.0,223050.34548833044,,,,
269,1542153600000,211.76591358984166,0.0,305958.25817289326,,,,
270,1542240000000,177.19147563703913,0.0,488863.91980876564,,,,
271,1542326400000,180.35984826912002,0.0,206757.33701558568,,,,
272,1542412800000,178.3683894698317,0.0,186712.2504149933,,,,
273,1542499200000,176.7598211022413,0.0,312916.954724914,,,,
274,1542585600000,177.46286067634534,0.0,344860.90937854006,,,,
275,1542672000000,150.23496859576375,0.0,1043430.7778474194,,,,
276,1542758400000,132.89257217167437,0.0,2938023.99195317,,,,
277,1542844800000,135.66251965162942,0.0,140482.68117339647,,,,
278,1542931200000,130.32452567648232,0.0,43081.170099026465,,,,
279,1543017600000,128.34043911889086,0.0,110897.11333330914,,,,
280,1543104000000,118.4959705084491,0.0,192585.43728703627,,,,
281,1543190400000,119.82444498592221,0.0,2513850.2839823067,,,,
282,1543276800000,109.24097110970784,0.0,1056380.7569794378,,,,
283,1543363200000,114.34409800880864,0.0,151972.70467990453,,,,
284,1543449600000,124.08203242892161,0.0,53595.116158182194,,,,
285,1543536000000,120.09901701638297,0.0,379436.7332682382,,,,
286,1543622400000,113.58160115557827,0.0,41221.562662195895,,,,
287,1543708800000,119.07468,0.0,35336.602036799995,,,,
288,1543795200000,115.7372956947236,0.0,14105.798513525497,,,,
289,1543881600000,110.38492296616197,0.0,253235.84686093582,,,,
290,1543968000000,110.8093240767762,0.0,46113.000497572226,,,,
291,1544054400000,100.52887373478511,0.0,42981.16585970218,,,,
292,1544140800000,92.34792103888512,0.0,169058.51727029652,,,,
293,1544227200000,92.07600816534233,0.0,885622.3847971197,,,,
294,1544313600000,94.41292392542354,0.0,1563925.2086166386,,,,
295,1544400000000,93.31089892427288,0.0,133173.53933109646,,,,
296,1544486400000,92.17624754772797,0.0,24009.225134437216,,,,
297,1544572800000,87.0220836466293,0.0,28680.66336477279,,,,
298,1544659200000,91.3012719762653,0.0,12876.281690431555,,,,
299,1544745600000,87.92827052386446,0.0,11168.85822658741,,,,
300,1544832000000,82.10344223092578,0.0,115130.74334925851,,,,
301,1544918400000,82.39350951159925,0.0,42390.31270259957,,,,
302,1545004800000,86.77946443607614,0.0,15141.340948699386,,,,
303,1545091200000,98.64592342444259,0.0,99733.87627366408,,,,
304,1545177600000,104.03503116206014,0.0,108472.23148299815,,,,
305,1545264000000,102.33124610410914,0.0,255878.96066210352,,,,
306,1545350400000,117.89592593629813,0.0,144205.1809385703,,,,
307,1545436800000,111.3778572045773,0.0,112022.07275662517,,,,
308,1545523200000,119.97505424058859,0.0,79873.84894812792,,,,
309,1545609600000,137.11128204359545,0.0,418283.49090498267,,,,
310,1545696000000,143.38542066666662,0.0,149485.96076690266,,,,
311,1545782400000,128.25,0.0,22436.85101261244,,,,
312,1545868800000,133.9594861479344,0.0,67818.59517704326,,,,
313,1545955200000,119.65815272926073,0.0,23926.25726149003,,,,
314,1546041600000,120.328077435308,0.0,24060.212119534528,,,,
315,1546646400000,155.0062494823774,0.0,14303.976702233787,,,,
316,1546732800000,160.34796511646326,0.0,86741.83520940196,,,,
317,1546819200000,158.656176,0.0,27355.49786592,,,,
318,1546905600000,157.750285,0.0,58713.07857415,,,,
319,1546992000000,153.64280953939317,0.0,80688.59428580312,,,,
320,1547078400000,156.39977467952082,0.0,110827.61817545578,,,,
321,1547164800000,154.22360332762892,0.0,117782.86336041095,,,,
322,1547251200000,134.7215979969859,0.0,46776.022328064195,,,,
323,1547337600000,140.99067180356516,0.0,19558.44950677228,,,,
324,1547424000000,155.56686800989087,0.0,11323.360098225628,,,,
325,1547510400000,136.74599475769176,0.0,172075.12252732195,,,,
326,1547596800000,124.5817809473784,0.0,229295.91547192438,,,,
327,1547683200000,153.4471129484544,0.0,21383.093141392055,,,,
328,1547769600000,125.3226120457433,0.0,3809.207534327042,,,,
329,1547856000000,119.03856094312975,0.0,8422.033688273063,,,,
330,1547942400000,125.24331167478152,0.0,4599.908123996901,,,,
331,1548028800000,120.56839108862488,0.0,43156.89747693892,,,,
332,1548115200000,110.02882021371549,0.0,2841.1841726117846,,,,
333,1548201600000,118.69124941469975,0.0,17910.72076879482,,,,
334,1548288000000,118.21092817893239,0.0,231660.10129627332,,,,
335,1548374400000,119.76728680927252,0.0,308810.2230264894,,,,
336,1548460800000,117.76117300522448,0.0,656252.6131740306,,,,
337,1548547200000,117.65332168870854,0.0,369823.93887245015,,,,
338,1548633600000,114.18768425335233,0.0,101345.88324058906,,,,
339,1548720000000,105.44994703398142,0.0,20175.738366011665,,,,
340,1548806400000,104.9475660639653,0.0,184758.34724293958,,,,
341,1548892800000,108.39013593390754,0.0,67427.5646000496,,,,
342,1548979200000,107.60993202058378,0.0,67207.72715645739,,,,
343,1549065600000,107.8594213903196,0.0,83675.02890003423,,,,
344,1549152000000,108.31963447609503,0.0,27286.830970521107,,,,
345,1549238400000,109.39268859368146,0.0,658598.6760786073,,,,
346,1549324800000,108.64300471760302,0.0,19897.68202948251,,,,
347,1549411200000,107.66586565386879,0.0,78552.40286186729,,,,
348,1549497600000,104.84014679675398,0.0,220125.8682010208,,,,
349,1549584000000,104.59007765346931,0.0,674613.0191026446,,,,
350,1549670400000,120.40525794526266,0.0,193918.6900730279,,,,
351,1549756800000,120.13828225590508,0.0,176738.62692954554,,,,
352,1549843200000,125.70234850064334,0.0,157454.26734337868,,,,
353,1549929600000,121.53367811567387,0.0,123046.01295490144,,,,
354,1550016000000,123.14642467210687,0.0,160260.67996837827,,,,
355,1550102400000,122.2278928022928,0.0,198826.0571471698,,,,
356,1550188800000,121.01535456024332,0.0,156223.10611861266,,,,
357,1550275200000,122.73596470966211,0.0,205932.80677052308,,,,
358,1550361600000,123.38755398526419,0.0,52659.45548220428,,,,
359,1550448000000,132.84838594359428,0.0,201289.62834113528,,,,
360,1550534400000,148.28436540730598,0.0,97482.62660301467,,,,
361,1550620800000,148.5183242851912,0.0,116275.09422553923,,,,
362,1550707200000,151.37734667076626,0.0,333104.67277757404,,,,
363,1550793600000,146.32574925684543,0.0,235761.05752461305,,,,
364,1550880000000,149.388450546136,0.0,100136.65561848939,,,,
365,1550966400000,162.55241769374362,0.0,187998.53432465668,,,,
366,1551052800000,140.08631433359167,0.0,826101.7304380866,,,,
367,1551139200000,140.8517101808825,0.0,196600.7750104836,,,,
368,1551225600000,136.02162727019322,0.0,505146.39533433877,,,,
369,1551312000000,135.39503857262537,0.0,300123.6156330049,,,,
370,1551398400000,138.73564037004192,0.0,165099.58228096899,,,,
371,1551484800000,136.86980693247065,0.0,48903.337898418315,,,,
372,1551571200000,132.6926451042044,0.0,301106.05406343663,,,,
373,1551657600000,131.15256190845636,0.0,75515.66924067639,,,,
374,1551744000000,127.50277594427484,0.0,235567.16569710532,,,,
375,1551830400000,136.2390226288683,0.0,114411.5200034281,,,,
376,1551916800000,137.80238433019358,0.0,230080.8202111314,,,,
377,1552003200000,138.32258458573565,0.0,120436.74054756382,,,,
378,1552089600000,135.1489493818656,0.0,92425.34258438273,,,,
379,1552176000000,136.39540124849663,0.0,107563.9300295927,,,,
380,1552262400000,139.08276752688275,0.0,147215.9197809841,,,,
381,1552348800000,133.92637925137765,0.0,46599.46913386635,,,,
382,1552435200000,135.58655215203729,0.0,187677.8459843687,,,,
383,1552521600000,132.10057739647024,0.0,21519.59990810679,,,,
384,1552608000000,133.75240782830457,0.0,98866.76571865038,,,,
385,1552694400000,138.951729517249,0.0,121125.39593520448,,,,
386,1552780800000,144.10725892943432,0.0,190110.06493169576,,,,
387,1552867200000,140.3101621434929,0.0,63777.12478859457,,,,
388,1552953600000,139.3532846432625,0.0,30283.26695181977,,,,
389,1553040000000,140.0215935809002,0.0,169794.20881602238,,,,
390,1553126400000,140.37848235383123,0.0,37934.082059891334,,,,
391,1553212800000,137.28812686334425,0.0,108455.18382017166,,,,
392,1553299200000,137.14728236632004,0.0,58469.58235019321,,,,
393,1553385600000,136.86357093450493,0.0,76849.8534350677,,,,
394,1553472000000,136.61350537828685,0.0,52526.998701342025,,,,
395,1553558400000,134.2248853314906,0.0,261422.37216474855,,,,
396,1553644800000,133.72854846932066,0.0,55590.71672739301,,,,
397,1553731200000,140.1155411615474,0.0,150439.78071054534,,,,
398,1553817600000,138.0639646871559,0.0,50548.642791059436,,,,
399,1553904000000,142.08522356925644,0.0,592421.4996982547,,,,
400,1553990400000,144.51043624534057,0.0,287191.58100579935,,,,
401,1554076800000,141.45581223536496,0.0,8731.821169832629,,,,
402,1554163200000,141.82400099526512,0.0,101140.78732798087,,,,
403,1554249600000,163.94797764960347,0.0,1573573.5648775906,,,,
404,1554336000000,164.74591569181658,0.0,766642.8666428416,,,,
405,1554422400000,159.61448424306775,0.0,409175.0448580446,,,,
406,1554508800000,166.232303147982,0.0,169679.5997209827,,,,
407,1554595200000,167.7948877020881,0.0,99333.01431119071,,,,
408,1554681600000,176.19618214491788,0.0,122988.38497250929,,,,
409,1554768000000,182.66978797144446,0.0,236093.392999741,,,,
410,1554854400000,175.2847236488029,0.0,83427.9295903639,,,,
411,1554940800000,178.13547383630691,0.0,294961.9199126325,,,,
412,1555027200000,166.03671363743683,0.0,108556.35627208113,,,,
413,1555113600000,165.45584399636695,0.0,148093.83961983034,,,,
414,1555200000000,163.93625396785532,0.0,119329.51947339407,,,,
415,1555286400000,168.14255095078104,0.0,139895.83547774807,,,,
416,1555372800000,160.96300620239205,0.0,215317.05933695778,,,,
417,1555459200000,165.9582625197455,0.0,123276.42250680778,,,,
418,1555545600000,167.0453106357534,0.0,54790.54556720657,,,,
419,1555632000000,174.0924648518473,0.0,139817.4232041346,,,,
420,1555718400000,173.01146176117845,0.0,149701.2986631876,,,,
421,1555804800000,173.45325401857735,0.0,739003.8173940654,,,,
422,1555891200000,171.28867712861867,0.0,160150.10391617654,,,,
423,1555977600000,172.50355141673717,0.0,138339.33967483122,,,,
424,1556064000000,171.27166506527652,0.0,209167.53013917792,,,,
425,1556150400000,166.18000250007984,0.0,317455.0740231277,,,,
426,1556236800000,153.8910741387421,0.0,326219.87213118933,,,,
427,1556323200000,160.2041130760671,0.0,281963.6023112015,,,,
428,1556409600000,160.5871726563383,0.0,61574.101218476615,,,,
429,1556496000000,157.16276539034877,0.0,72869.04375718607,,,,
430,1556582400000,158.59822122817928,0.0,114069.38082019115,,,,
431,1556668800000,165.5143066533025,0.0,185062.26285252278,,,,
432,1556755200000,163.40472488807043,0.0,131926.1109984067,,,,
433,1556841600000,165.21144512259966,0.0,69233.70394621536,,,,
434,1556928000000,171.62501991446533,0.0,150150.5510464836,,,,
435,1557014400000,168.37429228736602,0.0,82682.2469274428,,,,
436,1557100800000,166.7525811855157,0.0,111279.2021453612,,,,
437,1557187200000,179.26653030051216,0.0,247229.45847589168,,,,
438,1557273600000,177.37873654153915,0.0,339006.865345987,,,,
439,1557360000000,174.65260940100197,0.0,257172.0756009034,,,,
440,1557446400000,172.6262144069016,0.0,157090.72106948413,,,,
441,1557532800000,173.60238209346443,0.0,160922.24176832713,,,,
442,1557619200000,191.87709446436574,0.0,778942.9523961892,,,,
443,1557705600000,187.91437213684915,0.0,294814.80942298955,,,,
444,1557792000000,194.61703866351036,0.0,2188435.9730540467,,,,
445,1557878400000,216.642705333297,0.0,950667.0603396541,,,,
446,1557964800000,245.61044019747558,0.0,2404075.5427880264,,,,
447,1558051200000,263.0692516461146,0.0,1801932.362325068,,,,
448,1558137600000,243.8202073794239,0.0,950761.575902727,,,,
449,1558224000000,235.7451192232885,0.0,169395.37421306147,,,,
450,1558310400000,260.4248799060538,0.0,109541.2845255301,,,,
451,1558396800000,251.034044011279,0.0,316598.88531839027,,,,
452,1558483200000,257.0849854347493,0.0,413692.42739851365,,,,
453,1558569600000,243.63680808915322,0.0,241085.8321156629,,,,
454,1558656000000,244.99995823323363,0.0,610149.6315488021,,,,
455,1558742400000,247.87291675865956,0.0,368108.03284233727,,,,
456,1558828800000,251.04321093965797,0.0,149454.348643728,,,,
457,1558915200000,266.6484714731128,0.0,210997.82654778956,,,,
458,1559001600000,270.16513434202705,0.0,345573.75947603583,,,,
459,1559088000000,271.350776863103,0.0,232960.23162042288,,,,
460,1559174400000,269.69537099563485,0.0,157180.27712047094,,,,
461,1559260800000,255.12545531833467,0.0,591920.7436070351,,,,
462,1559347200000,263.09791387771725,0.0,162263.06479626923,,,,
463,1559433600000,265.67985000398886,0.0,76327.3192090087,,,,
464,1559520000000,269.15458619563094,0.0,46199.21902491642,,,,
465,1559606400000,246.17221982863077,0.0,187432.22579067343,,,,
466,1559692800000,240.21628820601973,0.0,410334.7504466442,,,,
467,1559779200000,245.8097478767522,0.0,220858.37725195687,,,,
468,1559865600000,248.48723426210185,0.0,166506.6886493784,,,,
469,1559952000000,251.2165983197847,0.0,256954.7902963848,,,,
470,1560038400000,244.95660520327596,0.0,82003.84505662636,,,,
471,1560124800000,231.31615500966822,0.0,1526785.947086205,,,,
472,1560211200000,246.65220407051706,0.0,376323.5202759687,,,,
473,1560297600000,245.3342368655712,0.0,204581.261926161,,,,
474,1560384000000,259.03260219150684,0.0,252647.38711107467,,,,
