timestamp,price
2022-12-14 00:00:00,7.708979359616391
2022-12-15 00:00:00,7.733451992893426
2022-12-16 00:00:00,7.479973264213066
2022-12-17 00:00:00,6.692615270496936
2022-12-18 00:00:00,6.986275893018814
2022-12-19 00:00:00,6.883057067191685
2022-12-20 00:00:00,6.546646085888333
2022-12-21 00:00:00,7.0009921776253465
2022-12-22 00:00:00,6.858341541590122
2022-12-23 00:00:00,7.0810605467645615
2022-12-24 00:00:00,7.111575334242685
2022-12-25 00:00:00,7.018774912309689
2022-12-26 00:00:00,6.912096122652793
2022-12-27 00:00:00,6.9048210865214985
2022-12-28 00:00:00,6.7187133970803234
2022-12-29 00:00:00,6.2849851585698495
2022-12-30 00:00:00,6.156567644409956
2022-12-31 00:00:00,5.999913781611312
2023-01-01 00:00:00,6.054109336950209
2023-01-02 00:00:00,6.328846309393151
2023-01-03 00:00:00,6.389483030013669
2023-01-04 00:00:00,6.518463811360899
2023-01-05 00:00:00,6.663318365626633
2023-01-06 00:00:00,6.780577509161996
2023-01-07 00:00:00,6.8236916934978264
2023-01-08 00:00:00,6.887366871819845
2023-01-09 00:00:00,7.190157464591425
2023-01-10 00:00:00,7.3287102917313796
2023-01-11 00:00:00,7.511569952250683
2023-01-12 00:00:00,7.540698855933117
2023-01-13 00:00:00,7.977581817781777
2023-01-14 00:00:00,9.106494101261095
2023-01-15 00:00:00,9.373633318800067
2023-01-16 00:00:00,9.347407885484094
2023-01-17 00:00:00,8.974877469817237
2023-01-18 00:00:00,8.851975682356382
2023-01-19 00:00:00,8.059148138382637
2023-01-20 00:00:00,8.314351214972355
2023-01-21 00:00:00,9.126206303199043
2023-01-22 00:00:00,8.991215407206745
2023-01-23 00:00:00,12.413062990398917
2023-01-24 00:00:00,12.308815666133633
2023-01-25 00:00:00,11.091328461568276
2023-01-26 00:00:00,11.825986204343717
2023-01-27 00:00:00,11.893376482539452
2023-01-28 00:00:00,11.49543158981744
2023-01-29 00:00:00,11.412899447593269
2023-01-30 00:00:00,12.1792036357334
2023-01-31 00:00:00,10.821815307211375
2023-02-01 00:00:00,10.93027274445449
2023-02-02 00:00:00,11.416781400420485
2023-02-03 00:00:00,11.198956117022798
2023-02-04 00:00:00,11.479608092394079
2023-02-05 00:00:00,11.42794476924543
2023-02-06 00:00:00,10.935020226782656
2023-02-07 00:00:00,10.67081068786443
2023-02-08 00:00:00,11.72634731207657
2023-02-09 00:00:00,11.981117047633921
2023-02-10 00:00:00,10.208413648476279
2023-02-11 00:00:00,10.119225766174313
2023-02-12 00:00:00,10.36891175294458
2023-02-13 00:00:00,9.876893766645452
2023-02-14 00:00:00,9.591683263620597
2023-02-15 00:00:00,9.958562353259191
2023-02-16 00:00:00,10.810081640924336
2023-02-17 00:00:00,10.192223887492162
2023-02-18 00:00:00,10.68137479376325
2023-02-19 00:00:00,10.898278087875632
2023-02-20 00:00:00,10.884992025774858
2023-02-21 00:00:00,11.173076914376468
2023-02-22 00:00:00,10.791374080384704
2023-02-23 00:00:00,10.569574557767147
2023-02-24 00:00:00,10.534952452727731
2023-02-25 00:00:00,10.033869853663145
2023-02-26 00:00:00,9.814860258571725
2023-02-27 00:00:00,10.004113373946375
2023-02-28 00:00:00,9.964898764894945
2023-03-01 00:00:00,9.602259493645743
2023-03-02 00:00:00,9.982584207626157
2023-03-03 00:00:00,9.744396122863812
2023-03-04 00:00:00,9.104368405690703
2023-03-05 00:00:00,8.791744785295865
2023-03-06 00:00:00,8.778433277970858
2023-03-07 00:00:00,8.894623919071973
2023-03-08 00:00:00,8.63947352169295
2023-03-09 00:00:00,7.902572891661268
2023-03-10 00:00:00,7.354646902569388
2023-03-11 00:00:00,7.388915957700281
2023-03-12 00:00:00,7.317414534996278
2023-03-13 00:00:00,7.912683249993556
2023-03-14 00:00:00,8.342364765858196
2023-03-15 00:00:00,8.63601837861508
2023-03-16 00:00:00,7.861297593872469
2023-03-17 00:00:00,8.058142462021781
2023-03-18 00:00:00,8.949842119925865
2023-03-19 00:00:00,8.783593945412543
2023-03-20 00:00:00,9.191198628440326
2023-03-21 00:00:00,8.670859080206753
2023-03-22 00:00:00,8.92887846217318
2023-03-23 00:00:00,8.40339568811191
2023-03-24 00:00:00,8.752928262628675
2023-03-25 00:00:00,8.364742642796658
2023-03-26 00:00:00,8.313754933972454
2023-03-27 00:00:00,8.427344451402913
2023-03-28 00:00:00,8.051106034753259
2023-03-29 00:00:00,8.262589705987741
2023-03-30 00:00:00,8.503551376771659
2023-03-31 00:00:00,8.260824121597425
2023-04-01 00:00:00,8.395492968928941
2023-04-02 00:00:00,8.524271545534923
2023-04-03 00:00:00,8.3187486148763
2023-04-04 00:00:00,8.266309526985525
2023-04-05 00:00:00,8.424885002627354
2023-04-06 00:00:00,8.718516124728367
2023-04-07 00:00:00,8.5508867585951
2023-04-08 00:00:00,8.819245064108562
2023-04-09 00:00:00,8.526596563198652
2023-04-10 00:00:00,8.481101503923568
2023-04-11 00:00:00,8.658156471470226
2023-04-12 00:00:00,8.694348624585446
2023-04-13 00:00:00,8.611304513750898
2023-04-14 00:00:00,8.789598529609819
2023-04-15 00:00:00,9.039678321175055
2023-04-16 00:00:00,9.05144891658186
2023-04-17 00:00:00,9.240563256224279
2023-04-18 00:00:00,9.334720040500704
2023-04-19 00:00:00,9.392600305763281
2023-04-20 00:00:00,8.451741788141346
2023-04-21 00:00:00,8.203949797809715
2023-04-22 00:00:00,7.918612719299158
2023-04-23 00:00:00,8.090353302402084
2023-04-24 00:00:00,7.945884290669682
